sigungu,mdate,mdate_origin,rate_lag,d_job,S_lag,S,A,L,ksic1_code,ksic1,jobbig_code,job_big
경기도 전체,2015-05-01,2015년05월,0.00146889,"1,548","1,053,857","1,055,409","29,737","28,189",3,제조업,20,전직종
경기도 전체,2015-06-01,2015년06월,-0.000267195,-282,"1,055,409","1,054,994","29,456","29,738",3,제조업,20,전직종
경기도 전체,2015-07-01,2015년07월,0.001187684,"1,253","1,054,994","1,053,813","34,309","33,056",3,제조업,20,전직종
경기도 전체,2015-08-01,2015년08월,0.000930905,981,"1,053,813","1,053,647","28,657","27,676",3,제조업,20,전직종
경기도 전체,2015-09-01,2015년09월,0.003353115,"3,533","1,053,647","1,056,837","31,196","27,663",3,제조업,20,전직종
경기도 전체,2015-10-01,2015년10월,0.001833774,"1,938","1,056,837","1,059,550","30,716","28,778",3,제조업,20,전직종
경기도 전체,2015-11-01,2015년11월,0.002663395,"2,822","1,059,550","1,061,728","31,269","28,447",3,제조업,20,전직종
경기도 전체,2015-12-01,2015년12월,0.002366896,"2,513","1,061,728","1,064,228","28,175","25,662",3,제조업,20,전직종
경기도 전체,2016-01-01,2016년01월,0.000859778,915,"1,064,228","1,070,790","36,316","35,401",3,제조업,20,전직종
경기도 전체,2016-02-01,2016년02월,0.001471811,"1,576","1,070,790","1,071,816","26,268","24,692",3,제조업,20,전직종
경기도 전체,2016-03-01,2016년03월,0.001115863,"1,196","1,071,816","1,071,385","35,791","34,595",3,제조업,20,전직종
경기도 전체,2016-04-01,2016년04월,0.001333788,"1,429","1,071,385","1,072,094","35,032","33,603",3,제조업,20,전직종
경기도 전체,2016-05-01,2016년05월,0.000729414,782,"1,072,094","1,073,049","31,355","30,573",3,제조업,20,전직종
경기도 전체,2016-06-01,2016년06월,0.000162155,174,"1,073,049","1,072,816","30,908","30,734",3,제조업,20,전직종
경기도 전체,2016-07-01,2016년07월,0.001513773,"1,624","1,072,816","1,074,457","34,803","33,179",3,제조업,20,전직종
경기도 전체,2016-08-01,2016년08월,0.000717572,771,"1,074,457","1,080,943","29,048","28,277",3,제조업,20,전직종
경기도 전체,2016-09-01,2016년09월,0.003745803,"4,049","1,080,943","1,084,859","30,801","26,752",3,제조업,20,전직종
경기도 전체,2016-10-01,2016년10월,0.002314587,"2,511","1,084,859","1,086,727","32,030","29,519",3,제조업,20,전직종
경기도 전체,2016-11-01,2016년11월,0.002475323,"2,690","1,086,727","1,089,683","34,842","32,152",3,제조업,20,전직종
경기도 전체,2016-12-01,2016년12월,0.002564966,"2,795","1,089,683","1,092,141","33,615","30,820",3,제조업,20,전직종
경기도 전체,2017-01-01,2017년01월,0.001468675,"1,604","1,092,141","1,094,663","32,755","31,151",3,제조업,20,전직종
경기도 전체,2017-02-01,2017년02월,0.003199158,"3,502","1,094,663","1,098,148","32,913","29,411",3,제조업,20,전직종
경기도 전체,2017-03-01,2017년03월,0.003829174,"4,205","1,098,148","1,101,350","37,648","33,443",3,제조업,20,전직종
경기도 전체,2017-04-01,2017년04월,0.003278703,"3,611","1,101,350","1,104,329","36,194","32,583",3,제조업,20,전직종
경기도 전체,2017-05-01,2017년05월,0.000456386,504,"1,104,329","1,103,626","28,941","28,437",3,제조업,20,전직종
경기도 전체,2017-06-01,2017년06월,0.001338316,"1,477","1,103,626","1,104,892","32,895","31,418",3,제조업,20,전직종
경기도 전체,2017-07-01,2017년07월,0.002740539,"3,028","1,104,892","1,111,594","37,036","34,008",3,제조업,20,전직종
경기도 전체,2017-08-01,2017년08월,-0.000133142,-148,"1,111,594","1,111,310","31,549","31,697",3,제조업,20,전직종
경기도 전체,2017-09-01,2017년09월,0.003790122,"4,212","1,111,310","1,116,041","38,274","34,062",3,제조업,20,전직종
경기도 전체,2017-10-01,2017년10월,0.00139959,"1,562","1,116,041","1,117,678","25,333","23,771",3,제조업,20,전직종
경기도 전체,2017-11-01,2017년11월,0.003122545,"3,490","1,117,678","1,121,152","35,795","32,305",3,제조업,20,전직종
경기도 전체,2017-12-01,2017년12월,0.003923643,"4,399","1,121,152","1,126,400","32,526","28,127",3,제조업,20,전직종
경기도 전체,2018-01-01,2018년01월,0.000824751,929,"1,126,400","1,127,436","39,163","38,234",3,제조업,20,전직종
경기도 전체,2018-02-01,2018년02월,0.003952331,"4,456","1,127,436","1,131,398","32,514","28,058",3,제조업,20,전직종
경기도 전체,2018-03-01,2018년03월,8.84E-05,100,"1,131,398","1,131,249","37,452","37,352",3,제조업,20,전직종
경기도 전체,2018-04-01,2018년04월,0.001552267,"1,756","1,131,249","1,131,636","37,453","35,697",3,제조업,20,전직종
경기도 전체,2018-05-01,2018년05월,-0.000303101,-343,"1,131,636","1,131,427","32,474","32,817",3,제조업,20,전직종
경기도 전체,2018-06-01,2018년06월,0.00024394,276,"1,131,427","1,131,807","32,487","32,211",3,제조업,20,전직종
경기도 전체,2018-07-01,2018년07월,0.000920652,"1,042","1,131,807","1,133,295","35,197","34,155",3,제조업,20,전직종
경기도 전체,2018-08-01,2018년08월,-5.03E-05,-57,"1,133,295","1,133,146","31,210","31,267",3,제조업,20,전직종
경기도 전체,2018-09-01,2018년09월,0.001411116,"1,599","1,133,146","1,134,643","28,743","27,144",3,제조업,20,전직종
경기도 전체,2018-10-01,2018년10월,-4.49E-05,-51,"1,134,643","1,134,606","29,042","29,093",3,제조업,20,전직종
경기도 전체,2018-11-01,2018년11월,0.002184018,"2,478","1,134,606","1,136,886","31,673","29,195",3,제조업,20,전직종
경기도 전체,2018-12-01,2018년12월,0.000958759,"1,090","1,136,886","1,138,390","28,197","27,107",3,제조업,20,전직종
경기도 전체,2019-01-01,2019년01월,0.001172709,"1,335","1,138,390","1,139,874","37,604","36,269",3,제조업,20,전직종
경기도 전체,2019-02-01,2019년02월,0.00136945,"1,561","1,139,874","1,141,369","26,392","24,831",3,제조업,20,전직종
경기도 전체,2019-03-01,2019년03월,0.000773632,883,"1,141,369","1,140,906","32,665","31,782",3,제조업,20,전직종
경기도 전체,2019-04-01,2019년04월,-0.000351475,-401,"1,140,906","1,140,940","32,828","33,229",3,제조업,20,전직종
경기도 전체,2019-05-01,2019년05월,-0.000583729,-666,"1,140,940","1,140,097","28,733","29,399",3,제조업,20,전직종
경기도 전체,2019-06-01,2019년06월,-0.001422686,"-1,622","1,140,097","1,138,986","26,604","28,226",3,제조업,20,전직종
경기도 전체,2019-07-01,2019년07월,2.46E-05,28,"1,138,986","1,139,159","30,494","30,466",3,제조업,20,전직종
경기도 전체,2019-08-01,2019년08월,-0.002330667,"-2,655","1,139,159","1,136,699","25,047","27,702",3,제조업,20,전직종
경기도 전체,2019-09-01,2019년09월,-0.000211138,-240,"1,136,699","1,136,120","23,583","23,823",3,제조업,20,전직종
경기도 전체,2019-10-01,2019년10월,-0.000818576,-930,"1,136,120","1,135,385","27,885","28,815",3,제조업,20,전직종
경기도 전체,2019-11-01,2019년11월,0.001019038,"1,157","1,135,385","1,136,939","28,557","27,400",3,제조업,20,전직종
경기도 전체,2019-12-01,2019년12월,-0.000306965,-349,"1,136,939","1,136,550","24,137","24,486",3,제조업,20,전직종
경기도 전체,2020-01-01,2020년01월,-0.002936958,"-3,338","1,136,550","1,133,232","30,750","34,088",3,제조업,20,전직종
경기도 전체,2020-02-01,2020년02월,0.001577788,"1,788","1,133,232","1,135,367","32,635","30,847",3,제조업,20,전직종
경기도 전체,2020-03-01,2020년03월,-0.000722233,-820,"1,135,367","1,134,707","29,383","30,203",3,제조업,20,전직종
경기도 전체,2020-04-01,2020년04월,-0.000905079,"-1,027","1,134,707","1,135,600","28,236","29,263",3,제조업,20,전직종
경기도 전체,2020-05-01,2020년05월,0.001008278,"1,145","1,135,600","1,134,954","24,910","23,765",3,제조업,20,전직종
경기도 전체,2020-06-01,2020년06월,-0.00106436,"-1,208","1,134,954","1,133,862","23,906","25,114",3,제조업,20,전직종
경기도 전체,2020-07-01,2020년07월,1.15E-05,13,"1,133,862","1,133,892","29,664","29,651",3,제조업,20,전직종
경기도 전체,2020-08-01,2020년08월,-0.000552963,-627,"1,133,892","1,133,205","24,857","25,484",3,제조업,20,전직종
경기도 전체,2020-09-01,2020년09월,0.002233488,"2,531","1,133,205","1,135,834","28,963","26,432",3,제조업,20,전직종
경기도 전체,2020-10-01,2020년10월,0.002786499,"3,165","1,135,834","1,138,745","27,651","24,486",3,제조업,20,전직종
경기도 전체,2020-11-01,2020년11월,0.002450944,"2,791","1,138,745","1,141,766","28,114","25,323",3,제조업,20,전직종
경기도 전체,2020-12-01,2020년12월,0.003714421,"4,241","1,141,766","1,146,254","29,762","25,521",3,제조업,20,전직종
경기도 전체,2021-01-01,2021년01월,0.006559628,"7,519","1,146,254","1,153,712","42,244","34,725",3,제조업,20,전직종
경기도 전체,2021-02-01,2021년02월,0.006688844,"7,717","1,153,712","1,161,458","33,349","25,632",3,제조업,20,전직종
경기도 전체,2021-03-01,2021년03월,0.001723696,"2,002","1,161,458","1,163,688","33,919","31,917",3,제조업,20,전직종
경기도 전체,2021-04-01,2021년04월,0.001022611,"1,190","1,163,688","1,164,244","34,503","33,313",3,제조업,20,전직종
경기도 전체,2021-05-01,2021년05월,0.000659656,768,"1,164,244","1,165,539","29,669","28,901",3,제조업,20,전직종
경기도 전체,2021-06-01,2021년06월,0.00122261,"1,425","1,165,539","1,166,665","32,000","30,575",3,제조업,20,전직종
경기도 전체,2021-07-01,2021년07월,0.00130543,"1,523","1,166,665","1,168,193","34,857","33,334",3,제조업,20,전직종
경기도 전체,2021-08-01,2021년08월,0.000576103,673,"1,168,193","1,169,268","28,749","28,076",3,제조업,20,전직종
경기도 전체,2021-09-01,2021년09월,0.002376701,"2,779","1,169,268","1,172,353","30,167","27,388",3,제조업,20,전직종
경기도 전체,2021-10-01,2021년10월,0.001539639,"1,805","1,172,353","1,174,008","31,119","29,314",3,제조업,20,전직종
경기도 전체,2021-11-01,2021년11월,0.002954835,"3,469","1,174,008","1,177,847","32,140","28,671",3,제조업,20,전직종
경기도 전체,2021-12-01,2021년12월,0.002277036,"2,682","1,177,847","1,180,585","30,558","27,876",3,제조업,20,전직종
경기도 전체,2022-01-01,2022년01월,0.005859807,"6,918","1,180,585","1,186,877","44,051","37,133",3,제조업,20,전직종
경기도 전체,2022-02-01,2022년02월,0.005020739,"5,959","1,186,877","1,189,061","31,457","25,498",3,제조업,20,전직종
경기도 전체,2022-03-01,2022년03월,0.002787914,"3,315","1,189,061","1,192,205","36,360","33,045",3,제조업,20,전직종
경기도 전체,2022-04-01,2022년04월,0.002466858,"2,941","1,192,205","1,195,921","35,415","32,474",3,제조업,20,전직종
경기도 전체,2022-05-01,2022년05월,0.000285972,342,"1,195,921","1,195,978","31,168","30,826",3,제조업,20,전직종
경기도 전체,2022-06-01,2022년06월,0.000219068,262,"1,195,978","1,195,935","32,670","32,408",3,제조업,20,전직종
경기도 전체,2022-07-01,2022년07월,0.000561067,671,"1,195,935","1,196,220","33,059","32,388",3,제조업,20,전직종
경기도 전체,2022-08-01,2022년08월,0.001198776,"1,434","1,196,220","1,196,981","30,577","29,143",3,제조업,20,전직종
경기도 전체,2022-09-01,2022년09월,0.002186334,"2,617","1,196,981","1,198,734","30,847","28,230",3,제조업,20,전직종
경기도 전체,2022-10-01,2022년10월,0.001574995,"1,888","1,198,734","1,200,743","30,251","28,363",3,제조업,20,전직종
경기도 전체,2022-11-01,2022년11월,-0.000380598,-457,"1,200,743","1,200,801","30,837","31,294",3,제조업,20,전직종
경기도 전체,2022-12-01,2022년12월,0.003528478,"4,237","1,200,801","1,205,406","30,697","26,460",3,제조업,20,전직종
경기도 전체,2023-01-01,2023년01월,0.004831567,"5,824","1,205,406","1,212,399","41,191","35,367",3,제조업,20,전직종
경기도 전체,2023-02-01,2023년02월,0.013479886,"16,343","1,212,399","1,229,265","46,863","30,520",3,제조업,20,전직종
경기도 전체,2023-03-01,2023년03월,0.008903694,"10,945","1,229,265","1,242,230","45,224","34,279",3,제조업,20,전직종
경기도 전체,2023-04-01,2023년04월,0.001914299,"2,378","1,242,230","1,247,560","36,339","33,961",3,제조업,20,전직종
경기도 전체,2023-05-01,2023년05월,0.000558691,697,"1,247,560","1,249,985","29,699","29,002",3,제조업,20,전직종
경기도 전체,2023-06-01,2023년06월,0.001254415,"1,568","1,249,985","1,252,775","31,665","30,097",3,제조업,20,전직종
경기도 전체,2023-07-01,2023년07월,-0.000579513,-726,"1,252,775","1,251,477","31,294","32,020",3,제조업,20,전직종
경기도 전체,2023-08-01,2023년08월,0.000712758,892,"1,251,477","1,252,102","30,056","29,164",3,제조업,20,전직종
경기도 전체,2023-09-01,2023년09월,0.002136407,"2,675","1,252,102","1,254,799","30,399","27,724",3,제조업,20,전직종
경기도 전체,2023-10-01,2023년10월,0.00067979,853,"1,254,799","1,255,321","26,471","25,618",3,제조업,20,전직종
경기도 전체,2023-11-01,2023년11월,0.002040912,"2,562","1,255,321","1,258,283","31,403","28,841",3,제조업,20,전직종
경기도 전체,2023-12-01,2023년12월,0.000736718,927,"1,258,283","1,260,181","27,454","26,527",3,제조업,20,전직종
경기도 전체,2024-01-01,2024년01월,-0.000176959,-223,"1,260,181","1,259,137","37,597","37,820",3,제조업,20,전직종
경기도 전체,2024-02-01,2024년02월,0.002901193,"3,653","1,259,137","1,263,051","30,293","26,640",3,제조업,20,전직종
경기도 전체,2024-03-01,2024년03월,0.001786943,"2,257","1,263,051","1,265,812","34,178","31,921",3,제조업,20,전직종
경기도 전체,2024-04-01,2024년04월,0.000356293,451,"1,265,812","1,266,058","31,492","31,041",3,제조업,20,전직종
경기도 전체,2024-05-01,2024년05월,0.000169818,215,"1,266,058","1,266,615","29,744","29,529",3,제조업,20,전직종
경기도 전체,2024-06-01,2024년06월,-4.66E-05,-59,"1,266,615","1,267,427","28,139","28,198",3,제조업,20,전직종
경기도 전체,2024-07-01,2024년07월,-0.000239856,-304,"1,267,427","1,268,175","30,613","30,917",3,제조업,20,전직종
경기도 전체,2024-07-01,2024년07월,0,0,"1,268,175",21,0,0,3,제조업,20,전직종
경기도 전체,2024-08-01,2024년08월,43.38095238,911,21,"1,270,215","28,162","27,251",3,제조업,20,전직종
경기도 전체,2024-09-01,2024년09월,0.000499915,635,"1,270,215","1,271,225","25,161","24,526",3,제조업,20,전직종
경기도 전체,2024-10-01,2024년10월,0.001252335,"1,592","1,271,225","1,273,540","29,257","27,665",3,제조업,20,전직종
경기도 전체,2024-11-01,2024년11월,0.001221006,"1,555","1,273,540","1,275,186","28,763","27,208",3,제조업,20,전직종
경기도 전체,2024-12-01,2024년12월,0.000105083,134,"1,275,186","1,275,840","25,623","25,489",3,제조업,20,전직종
경기도 전체,2025-01-01,2025년01월,-0.00515817,"-6,581","1,275,840","1,269,831","29,747","36,328",3,제조업,20,전직종
경기도 전체,2025-02-01,2025년02월,0.001884503,"2,393","1,269,831","1,272,906","29,181","26,788",3,제조업,20,전직종
경기도 전체,2025-03-01,2025년03월,0.000401444,511,"1,272,906","1,273,107","29,514","29,003",3,제조업,20,전직종
경기도 전체,2025-04-01,2025년04월,0.000710074,904,"1,273,107","1,274,864","31,538","30,634",3,제조업,20,전직종
경기도 전체,2025-05-01,2025년05월,0.000523977,668,"1,274,864","1,276,007","25,854","25,186",3,제조업,20,전직종
경기도 전체,2025-06-01,2025년06월,-0.000676329,-863,"1,276,007","1,275,330","23,745","24,608",3,제조업,20,전직종
경기도 전체,2025-07-01,2025년07월,-0.000780974,-996,"1,275,330","1,274,608","28,090","29,086",3,제조업,20,전직종
경기도 전체,2025-08-01,2025년08월,0.00014985,191,"1,274,608","1,274,965","25,070","24,879",3,제조업,20,전직종
경기도 전체,2025-09-01,2025년09월,-0.000554525,-707,"1,274,965","1,274,135","26,235","26,942",3,제조업,20,전직종
경기도 전체,2025-10-01,2025년10월,0.000234669,299,"1,274,135","1,274,556","21,560","21,261",3,제조업,20,전직종
경기도 전체,2025-11-01,2025년11월,0.00077831,992,"1,274,556","1,276,119","25,062","24,070",3,제조업,20,전직종
경기도 전체,2025-12-01,2025년12월,0.001127638,"1,439","1,276,119","1,277,579","25,195","23,756",3,제조업,20,전직종
경기도 전체,2007-02-01,2007년02월,-0.004368575,-184,"42,119","42,023","2,099","2,283",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2007-03-01,2007년03월,-0.001070842,-45,"42,023","42,008","2,309","2,354",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2007-04-01,2007년04월,0.021186441,890,"42,008","42,823","2,781","1,891",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2007-05-01,2007년05월,0.013450716,576,"42,823","43,422","2,436","1,860",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2007-06-01,2007년06월,0.007162268,311,"43,422","44,065","2,184","1,873",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2007-07-01,2007년07월,0.010098718,445,"44,065","44,605","2,507","2,062",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2007-08-01,2007년08월,0.005963457,266,"44,605","44,757","2,241","1,975",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2007-09-01,2007년09월,0.005541033,248,"44,757","44,931","1,965","1,717",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2007-10-01,2007년10월,0.00865772,389,"44,931","45,292","2,380","1,991",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2007-11-01,2007년11월,0.01013424,459,"45,292","45,807","2,425","1,966",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2007-12-01,2007년12월,0.007422446,340,"45,807","46,236","2,007","1,667",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2008-01-01,2008년01월,-0.000670473,-31,"46,236","46,216","2,866","2,897",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2008-02-01,2008년02월,0.014324044,662,"46,216","47,072","2,552","1,890",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2008-03-01,2008년03월,0.001508328,71,"47,072","46,964","2,793","2,722",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2008-04-01,2008년04월,0.011540755,542,"46,964","47,637","2,870","2,328",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2008-05-01,2008년05월,0.005730839,273,"47,637","47,997","2,318","2,045",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2008-06-01,2008년06월,0.002375148,114,"47,997","48,062","2,288","2,174",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2008-07-01,2008년07월,0.001935001,93,"48,062","47,971","2,473","2,380",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2008-08-01,2008년08월,-0.002980968,-143,"47,971","47,841","1,837","1,980",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2008-09-01,2008년09월,0,0,"47,841","47,634","2,125","2,125",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2008-10-01,2008년10월,0.003316958,158,"47,634","47,860","2,515","2,357",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2008-11-01,2008년11월,0.002047639,98,"47,860","47,856","2,065","1,967",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2008-12-01,2008년12월,0.010782347,516,"47,856","48,342","2,389","1,873",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2009-01-01,2009년01월,0.00469571,227,"48,342","48,625","2,574","2,347",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2009-02-01,2009년02월,0.003413882,166,"48,625","48,491","2,533","2,367",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2009-03-01,2009년03월,0.010909241,529,"48,491","48,929","2,830","2,301",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2009-04-01,2009년04월,0.005027693,246,"48,929","49,211","2,353","2,107",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2009-05-01,2009년05월,0.00552722,272,"49,211","49,420","2,188","1,916",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2009-06-01,2009년06월,0.003945771,195,"49,420","49,437","2,462","2,267",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2009-07-01,2009년07월,0.008839533,437,"49,437","49,772","2,688","2,251",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2009-08-01,2009년08월,0.004781805,238,"49,772","50,002","2,083","1,845",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2009-09-01,2009년09월,0.007399704,370,"50,002","50,366","2,664","2,294",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2009-10-01,2009년10월,0.004983521,251,"50,366","50,551","2,191","1,940",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2009-11-01,2009년11월,0.001167138,59,"50,551","50,574","2,105","2,046",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2009-12-01,2009년12월,0.004152331,210,"50,574","50,717","2,362","2,152",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2010-01-01,2010년01월,-0.008715027,-442,"50,717","50,179","2,673","3,115",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2010-02-01,2010년02월,0.010661831,535,"50,179","50,102","2,578","2,043",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2010-03-01,2010년03월,0.005828111,292,"50,102","50,463","2,893","2,601",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2010-04-01,2010년04월,0.006717793,339,"50,463","50,916","3,037","2,698",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2010-05-01,2010년05월,0.010428942,531,"50,916","51,423","2,530","1,999",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2010-06-01,2010년06월,0.004647726,239,"51,423","51,697","2,483","2,244",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2010-07-01,2010년07월,0.003462483,179,"51,697","51,856","2,490","2,311",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2010-08-01,2010년08월,-0.00813792,-422,"51,856","51,317","2,208","2,630",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2010-09-01,2010년09월,0.00011692,6,"51,317","51,114","1,862","1,856",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2010-10-01,2010년10월,0.004636694,237,"51,114","51,366","2,305","2,068",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2010-11-01,2010년11월,0.005120118,263,"51,366","51,649","2,492","2,229",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2010-12-01,2010년12월,0.002187845,113,"51,649","51,806","2,276","2,163",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2011-01-01,2011년01월,-0.006369919,-330,"51,806","51,586","2,649","2,979",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2011-02-01,2011년02월,0.010584267,546,"51,586","52,056","2,314","1,768",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2011-03-01,2011년03월,0.012793914,666,"52,056","52,649","3,533","2,867",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2011-04-01,2011년04월,0.007616479,401,"52,649","52,890","3,077","2,676",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2011-05-01,2011년05월,0.006560787,347,"52,890","53,182","2,541","2,194",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2011-06-01,2011년06월,0.001523072,81,"53,182","53,178","2,630","2,549",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2011-07-01,2011년07월,0.002613863,139,"53,178","53,376","2,533","2,394",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2011-08-01,2011년08월,0.001011691,54,"53,376","52,047","2,322","2,268",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2011-09-01,2011년09월,0.004399869,229,"52,047","52,234","2,592","2,363",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2011-10-01,2011년10월,0.003043994,159,"52,234","52,045","2,567","2,408",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2011-11-01,2011년11월,0.010145067,528,"52,045","52,309","2,927","2,399",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2011-12-01,2011년12월,0.003880785,203,"52,309","52,589","2,404","2,201",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2012-01-01,2012년01월,-0.006408184,-337,"52,589","52,227","2,607","2,944",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2012-02-01,2012년02월,0.008463056,442,"52,227","52,587","2,892","2,450",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2012-03-01,2012년03월,0.008329055,438,"52,587","52,912","2,989","2,551",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2012-04-01,2012년04월,0.013683096,724,"52,912","53,743","3,105","2,381",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2012-05-01,2012년05월,0.002065385,111,"53,743","53,904","2,331","2,220",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2012-06-01,2012년06월,0.004916147,265,"53,904","54,260","2,580","2,315",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2012-07-01,2012년07월,0.005510505,299,"54,260","54,554","2,871","2,572",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2012-08-01,2012년08월,0.002419621,132,"54,554","54,742","2,449","2,317",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2012-09-01,2012년09월,-0.001534471,-84,"54,742","54,903","2,378","2,462",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2012-10-01,2012년10월,-0.000764986,-42,"54,903","54,678","2,221","2,263",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2012-11-01,2012년11월,0.001572845,86,"54,678","54,401","2,468","2,382",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2012-12-01,2012년12월,0.003290381,179,"54,401","54,645","2,231","2,052",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2013-01-01,2013년01월,-0.003440388,-188,"54,645","54,578","3,027","3,215",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2013-02-01,2013년02월,0.007438895,406,"54,578","54,925","2,462","2,056",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
경기도 전체,2013-03-01,2013년03월,0.007537551,414,"54,925","55,144","2,959","2,545",19,"협회 및 단체, 수리 및 기타 개인 서비스업",20,전직종
